AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Elkhorn PD,2018,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Walworth,12,4/29/2020,3
Elkhorn PD,2018,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Walworth,12,4/29/2020,3
Elkhorn PD,2018,Drug Possession - Other Dangerous,Adult,Drug Crimes,Walworth,12,4/29/2020,4
Elkhorn PD,2018,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Possession - Other Dangerous,Total,Drug Crimes,Walworth,12,4/29/2020,5
Elkhorn PD,2018,Drug Possession - Synthetic,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Possession - Synthetic,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Possession - Synthetic,Total,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Sale - Marijuana,Adult,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Sale - Marijuana,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Sale - Marijuana,Total,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Sale - Other Dangerous,Adult,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Sale - Other Dangerous,Total,Drug Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Drug Sale - Synthetic,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Sale - Synthetic,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Drug Sale - Synthetic,Total,Drug Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Embezzlement,Adult,Property Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Embezzlement,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Embezzlement,Total,Property Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Forgery & Counterfeiting,Adult,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Forgery & Counterfeiting,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Forgery & Counterfeiting,Total,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Fraud,Adult,Property Crimes,Walworth,12,4/29/2020,14
Elkhorn PD,2018,Fraud,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Fraud,Total,Property Crimes,Walworth,12,4/29/2020,14
Elkhorn PD,2018,Gambling,Adult,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Gambling,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Gambling,Total,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Larceny Theft,Adult,Property Crimes,Walworth,12,4/29/2020,14
Elkhorn PD,2018,Larceny Theft,Juvenile,Property Crimes,Walworth,12,4/29/2020,6
Elkhorn PD,2018,Larceny Theft,Total,Property Crimes,Walworth,12,4/29/2020,20
Elkhorn PD,2018,Liquor Laws,Adult,Society Crimes,Walworth,12,4/29/2020,13
Elkhorn PD,2018,Liquor Laws,Juvenile,Society Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Liquor Laws,Total,Society Crimes,Walworth,12,4/29/2020,14
Elkhorn PD,2018,Manslaughter by Negligence,Adult,Other Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Manslaughter by Negligence,Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Manslaughter by Negligence,Total,Other Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Motor Vehicle Theft,Adult,Property Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Motor Vehicle Theft,Juvenile,Property Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Motor Vehicle Theft,Total,Property Crimes,Walworth,12,4/29/2020,2
Elkhorn PD,2018,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Offenses Against Family and Children,Adult,Other Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Offenses Against Family and Children,Juvenile,Other Crimes,Walworth,12,4/29/2020,4
Elkhorn PD,2018,Offenses Against Family and Children,Total,Other Crimes,Walworth,12,4/29/2020,5
Elkhorn PD,2018,Prostitution & Commercialized Vice,Adult,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Prostitution & Commercialized Vice,Total,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Rape - 2017,Adult,Violent Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Rape - 2017,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Rape - 2017,Total,Violent Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Robbery,Adult,Violent Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Robbery,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Robbery,Total,Violent Crimes,Walworth,12,4/29/2020,1
Elkhorn PD,2018,Sex Offenses - 2017,Adult,Society Crimes,Walworth,12,4/29/2020,4
Elkhorn PD,2018,Sex Offenses - 2017,Juvenile,Society Crimes,Walworth,12,4/29/2020,4
Elkhorn PD,2018,Sex Offenses - 2017,Total,Society Crimes,Walworth,12,4/29/2020,8
Elkhorn PD,2018,Simple Assault,Adult,Other Crimes,Walworth,12,4/29/2020,19
Elkhorn PD,2018,Simple Assault,Juvenile,Other Crimes,Walworth,12,4/29/2020,5
Elkhorn PD,2018,Simple Assault,Total,Other Crimes,Walworth,12,4/29/2020,24
Elkhorn PD,2018,Stolen Property,Adult,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Stolen Property,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Stolen Property,Total,Property Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Vagrancy Violations,Adult,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Vagrancy Violations,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Vagrancy Violations,Total,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Vandalism,Adult,Property Crimes,Walworth,12,4/29/2020,10
Elkhorn PD,2018,Vandalism,Juvenile,Property Crimes,Walworth,12,4/29/2020,2
Elkhorn PD,2018,Vandalism,Total,Property Crimes,Walworth,12,4/29/2020,12
Elkhorn PD,2018,Weapons,Adult,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Weapons,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Elkhorn PD,2018,Weapons,Total,Society Crimes,Walworth,12,4/29/2020,0
Ellsworth PD,2018, ,Adult,Grand total,Pierce,12,4/29/2020,111
Ellsworth PD,2018, ,Juvenile,Grand total,Pierce,12,4/29/2020,30
Ellsworth PD,2018, ,Total,Grand total,Pierce,12,4/29/2020,141
Ellsworth PD,2018,Aggravated Assault,Adult,Violent Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Aggravated Assault,Juvenile,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Aggravated Assault,Total,Violent Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,All Other Offenses,Adult,Other Crimes,Pierce,12,4/29/2020,70
Ellsworth PD,2018,All Other Offenses,Juvenile,Other Crimes,Pierce,12,4/29/2020,3
Ellsworth PD,2018,All Other Offenses,Total,Other Crimes,Pierce,12,4/29/2020,73
Ellsworth PD,2018,Arson,Adult,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Arson,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Arson,Total,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Burglary,Adult,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Burglary,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Burglary,Total,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Curfew/Loitering Violations,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Curfew/Loitering Violations,Juvenile,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Curfew/Loitering Violations,Total,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Disorderly Conduct,Adult,Society Crimes,Pierce,12,4/29/2020,20
Ellsworth PD,2018,Disorderly Conduct,Juvenile,Society Crimes,Pierce,12,4/29/2020,8
Ellsworth PD,2018,Disorderly Conduct,Total,Society Crimes,Pierce,12,4/29/2020,28
Ellsworth PD,2018,Driving Under the Influence,Adult,Society Crimes,Pierce,12,4/29/2020,6
Ellsworth PD,2018,Driving Under the Influence,Juvenile,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Driving Under the Influence,Total,Society Crimes,Pierce,12,4/29/2020,6
Ellsworth PD,2018,Drug - Unknown,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug - Unknown,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug - Unknown,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Marijuana,Adult,Drug Crimes,Pierce,12,4/29/2020,2
Ellsworth PD,2018,Drug Possession - Marijuana,Juvenile,Drug Crimes,Pierce,12,4/29/2020,2
Ellsworth PD,2018,Drug Possession - Marijuana,Total,Drug Crimes,Pierce,12,4/29/2020,4
Ellsworth PD,2018,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Other Dangerous,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Other Dangerous,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Synthetic,Adult,Drug Crimes,Pierce,12,4/29/2020,2
Ellsworth PD,2018,Drug Possession - Synthetic,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Possession - Synthetic,Total,Drug Crimes,Pierce,12,4/29/2020,2
Ellsworth PD,2018,Drug Sale - Marijuana,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Marijuana,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Marijuana,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Other Dangerous,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Other Dangerous,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Synthetic,Adult,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Synthetic,Juvenile,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Drug Sale - Synthetic,Total,Drug Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Embezzlement,Adult,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Embezzlement,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Embezzlement,Total,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Forgery & Counterfeiting,Adult,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Forgery & Counterfeiting,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Forgery & Counterfeiting,Total,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Fraud,Adult,Property Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Fraud,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Fraud,Total,Property Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Gambling,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Gambling,Juvenile,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Gambling,Total,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Larceny Theft,Adult,Property Crimes,Pierce,12,4/29/2020,2
Ellsworth PD,2018,Larceny Theft,Juvenile,Property Crimes,Pierce,12,4/29/2020,5
Ellsworth PD,2018,Larceny Theft,Total,Property Crimes,Pierce,12,4/29/2020,7
Ellsworth PD,2018,Liquor Laws,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Liquor Laws,Juvenile,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Liquor Laws,Total,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Manslaughter by Negligence,Adult,Other Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Manslaughter by Negligence,Juvenile,Other Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Manslaughter by Negligence,Total,Other Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Motor Vehicle Theft,Adult,Property Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Motor Vehicle Theft,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Motor Vehicle Theft,Total,Property Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Offenses Against Family and Children,Adult,Other Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Offenses Against Family and Children,Juvenile,Other Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Offenses Against Family and Children,Total,Other Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Prostitution & Commercialized Vice,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Prostitution & Commercialized Vice,Total,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Rape - 2017,Adult,Violent Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Rape - 2017,Juvenile,Violent Crimes,Pierce,12,4/29/2020,4
Ellsworth PD,2018,Rape - 2017,Total,Violent Crimes,Pierce,12,4/29/2020,5
Ellsworth PD,2018,Robbery,Adult,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Robbery,Juvenile,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Robbery,Total,Violent Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Sex Offenses - 2017,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Sex Offenses - 2017,Juvenile,Society Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Sex Offenses - 2017,Total,Society Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Simple Assault,Adult,Other Crimes,Pierce,12,4/29/2020,2
Ellsworth PD,2018,Simple Assault,Juvenile,Other Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Simple Assault,Total,Other Crimes,Pierce,12,4/29/2020,3
Ellsworth PD,2018,Stolen Property,Adult,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Stolen Property,Juvenile,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Stolen Property,Total,Property Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Vagrancy Violations,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Vagrancy Violations,Juvenile,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Vagrancy Violations,Total,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Vandalism,Adult,Property Crimes,Pierce,12,4/29/2020,3
Ellsworth PD,2018,Vandalism,Juvenile,Property Crimes,Pierce,12,4/29/2020,5
Ellsworth PD,2018,Vandalism,Total,Property Crimes,Pierce,12,4/29/2020,8
Ellsworth PD,2018,Weapons,Adult,Society Crimes,Pierce,12,4/29/2020,0
Ellsworth PD,2018,Weapons,Juvenile,Society Crimes,Pierce,12,4/29/2020,1
Ellsworth PD,2018,Weapons,Total,Society Crimes,Pierce,12,4/29/2020,1
Elm Grove PD,2018, ,Adult,Grand total,Waukesha,12,4/29/2020,117
Elm Grove PD,2018, ,Juvenile,Grand total,Waukesha,12,4/29/2020,32
Elm Grove PD,2018, ,Total,Grand total,Waukesha,12,4/29/2020,149
Elm Grove PD,2018,Aggravated Assault,Adult,Violent Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Aggravated Assault,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Aggravated Assault,Total,Violent Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,All Other Offenses,Adult,Other Crimes,Waukesha,12,4/29/2020,17
Elm Grove PD,2018,All Other Offenses,Juvenile,Other Crimes,Waukesha,12,4/29/2020,4
Elm Grove PD,2018,All Other Offenses,Total,Other Crimes,Waukesha,12,4/29/2020,21
Elm Grove PD,2018,Arson,Adult,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Arson,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Arson,Total,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Burglary,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Burglary,Juvenile,Property Crimes,Waukesha,12,4/29/2020,2
Elm Grove PD,2018,Burglary,Total,Property Crimes,Waukesha,12,4/29/2020,2
Elm Grove PD,2018,Curfew/Loitering Violations,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Curfew/Loitering Violations,Juvenile,Society Crimes,Waukesha,12,4/29/2020,3
Elm Grove PD,2018,Curfew/Loitering Violations,Total,Society Crimes,Waukesha,12,4/29/2020,3
Elm Grove PD,2018,Disorderly Conduct,Adult,Society Crimes,Waukesha,12,4/29/2020,11
Elm Grove PD,2018,Disorderly Conduct,Juvenile,Society Crimes,Waukesha,12,4/29/2020,8
Elm Grove PD,2018,Disorderly Conduct,Total,Society Crimes,Waukesha,12,4/29/2020,19
Elm Grove PD,2018,Driving Under the Influence,Adult,Society Crimes,Waukesha,12,4/29/2020,34
Elm Grove PD,2018,Driving Under the Influence,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Driving Under the Influence,Total,Society Crimes,Waukesha,12,4/29/2020,34
Elm Grove PD,2018,Drug - Unknown,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug - Unknown,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug - Unknown,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Marijuana,Adult,Drug Crimes,Waukesha,12,4/29/2020,19
Elm Grove PD,2018,Drug Possession - Marijuana,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,3
Elm Grove PD,2018,Drug Possession - Marijuana,Total,Drug Crimes,Waukesha,12,4/29/2020,22
Elm Grove PD,2018,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Drug Possession - Other Dangerous,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Other Dangerous,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Synthetic,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Synthetic,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Possession - Synthetic,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Marijuana,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Marijuana,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Marijuana,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Other Dangerous,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Other Dangerous,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Synthetic,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Synthetic,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Drug Sale - Synthetic,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Embezzlement,Adult,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Embezzlement,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Embezzlement,Total,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Forgery & Counterfeiting,Adult,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Forgery & Counterfeiting,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Forgery & Counterfeiting,Total,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Fraud,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Fraud,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Fraud,Total,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Gambling,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Gambling,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Gambling,Total,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Larceny Theft,Adult,Property Crimes,Waukesha,12,4/29/2020,12
Elm Grove PD,2018,Larceny Theft,Juvenile,Property Crimes,Waukesha,12,4/29/2020,3
Elm Grove PD,2018,Larceny Theft,Total,Property Crimes,Waukesha,12,4/29/2020,15
Elm Grove PD,2018,Liquor Laws,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Liquor Laws,Juvenile,Society Crimes,Waukesha,12,4/29/2020,6
Elm Grove PD,2018,Liquor Laws,Total,Society Crimes,Waukesha,12,4/29/2020,6
Elm Grove PD,2018,Manslaughter by Negligence,Adult,Other Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Manslaughter by Negligence,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Manslaughter by Negligence,Total,Other Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Motor Vehicle Theft,Adult,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Motor Vehicle Theft,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Motor Vehicle Theft,Total,Property Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Offenses Against Family and Children,Adult,Other Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Offenses Against Family and Children,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Offenses Against Family and Children,Total,Other Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Prostitution & Commercialized Vice,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Prostitution & Commercialized Vice,Total,Society Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Rape - 2017,Adult,Violent Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Rape - 2017,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Rape - 2017,Total,Violent Crimes,Waukesha,12,4/29/2020,2
Elm Grove PD,2018,Robbery,Adult,Violent Crimes,Waukesha,12,4/29/2020,1
Elm Grove PD,2018,Robbery,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Elm Grove PD,2018,Robbery,Total,Violent Crimes,Waukesha,12,4/29/2020,1
