AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Fall Creek PD,2015,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Offenses Against Family and Children,Adult,Other Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Offenses Against Family and Children,Juvenile,Other Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Offenses Against Family and Children,Total,Other Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Prostitution & Commercialized Vice,Adult,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Prostitution & Commercialized Vice,Total,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Rape - prior to 2017,Adult,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Rape - prior to 2017,Juvenile,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Rape - prior to 2017,Total,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Robbery,Adult,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Robbery,Juvenile,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Robbery,Total,Violent Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Sex Offenses - prior to 2017,Adult,Society Crimes,Eau Claire,12,4/29/2020,1
Fall Creek PD,2015,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Sex Offenses - prior to 2017,Total,Society Crimes,Eau Claire,12,4/29/2020,1
Fall Creek PD,2015,Simple Assault,Adult,Other Crimes,Eau Claire,12,4/29/2020,2
Fall Creek PD,2015,Simple Assault,Juvenile,Other Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Simple Assault,Total,Other Crimes,Eau Claire,12,4/29/2020,2
Fall Creek PD,2015,Stolen Property,Adult,Property Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Stolen Property,Juvenile,Property Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Stolen Property,Total,Property Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Vagrancy Violations,Adult,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Vagrancy Violations,Juvenile,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Vagrancy Violations,Total,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Vandalism,Adult,Property Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Vandalism,Juvenile,Property Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Vandalism,Total,Property Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Weapons,Adult,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Weapons,Juvenile,Society Crimes,Eau Claire,12,4/29/2020,0
Fall Creek PD,2015,Weapons,Total,Society Crimes,Eau Claire,12,4/29/2020,0
Fall River PD,2015, ,Adult,Grand total,Columbia,12,4/29/2020,51
Fall River PD,2015, ,Juvenile,Grand total,Columbia,12,4/29/2020,13
Fall River PD,2015, ,Total,Grand total,Columbia,12,4/29/2020,64
Fall River PD,2015,Aggravated Assault,Adult,Violent Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Aggravated Assault,Juvenile,Violent Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Aggravated Assault,Total,Violent Crimes,Columbia,12,4/29/2020,4
Fall River PD,2015,All Other Offenses,Adult,Other Crimes,Columbia,12,4/29/2020,17
Fall River PD,2015,All Other Offenses,Juvenile,Other Crimes,Columbia,12,4/29/2020,5
Fall River PD,2015,All Other Offenses,Total,Other Crimes,Columbia,12,4/29/2020,22
Fall River PD,2015,Arson,Adult,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Arson,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Arson,Total,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Burglary,Adult,Property Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Burglary,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Burglary,Total,Property Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Curfew/Loitering Violations,Adult,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Curfew/Loitering Violations,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Curfew/Loitering Violations,Total,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Disorderly Conduct,Adult,Society Crimes,Columbia,12,4/29/2020,4
Fall River PD,2015,Disorderly Conduct,Juvenile,Society Crimes,Columbia,12,4/29/2020,4
Fall River PD,2015,Disorderly Conduct,Total,Society Crimes,Columbia,12,4/29/2020,8
Fall River PD,2015,Driving Under the Influence,Adult,Society Crimes,Columbia,12,4/29/2020,8
Fall River PD,2015,Driving Under the Influence,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Driving Under the Influence,Total,Society Crimes,Columbia,12,4/29/2020,8
Fall River PD,2015,Drug - Unknown,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug - Unknown,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug - Unknown,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Marijuana,Adult,Drug Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Drug Possession - Marijuana,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Marijuana,Total,Drug Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Other Dangerous,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Other Dangerous,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Synthetic,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Synthetic,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Possession - Synthetic,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Marijuana,Adult,Drug Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Drug Sale - Marijuana,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Marijuana,Total,Drug Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Other Dangerous,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Other Dangerous,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Synthetic,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Synthetic,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Drug Sale - Synthetic,Total,Drug Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Embezzlement,Adult,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Embezzlement,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Embezzlement,Total,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Forgery & Counterfeiting,Adult,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Forgery & Counterfeiting,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Forgery & Counterfeiting,Total,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Fraud,Adult,Property Crimes,Columbia,12,4/29/2020,4
Fall River PD,2015,Fraud,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Fraud,Total,Property Crimes,Columbia,12,4/29/2020,4
Fall River PD,2015,Gambling,Adult,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Gambling,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Gambling,Total,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Larceny Theft,Adult,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Larceny Theft,Juvenile,Property Crimes,Columbia,12,4/29/2020,2
Fall River PD,2015,Larceny Theft,Total,Property Crimes,Columbia,12,4/29/2020,2
Fall River PD,2015,Liquor Laws,Adult,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Liquor Laws,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Liquor Laws,Total,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Manslaughter by Negligence,Adult,Other Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Manslaughter by Negligence,Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Manslaughter by Negligence,Total,Other Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Motor Vehicle Theft,Adult,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Motor Vehicle Theft,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Motor Vehicle Theft,Total,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Offenses Against Family and Children,Adult,Other Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Offenses Against Family and Children,Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Offenses Against Family and Children,Total,Other Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Prostitution & Commercialized Vice,Adult,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Prostitution & Commercialized Vice,Total,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Rape - prior to 2017,Adult,Violent Crimes,Columbia,12,4/29/2020,2
Fall River PD,2015,Rape - prior to 2017,Juvenile,Violent Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Rape - prior to 2017,Total,Violent Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Robbery,Adult,Violent Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Robbery,Juvenile,Violent Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Robbery,Total,Violent Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Sex Offenses - prior to 2017,Adult,Society Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Sex Offenses - prior to 2017,Total,Society Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Simple Assault,Adult,Other Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Simple Assault,Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Simple Assault,Total,Other Crimes,Columbia,12,4/29/2020,3
Fall River PD,2015,Stolen Property,Adult,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Stolen Property,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Stolen Property,Total,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Vagrancy Violations,Adult,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Vagrancy Violations,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Vagrancy Violations,Total,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Vandalism,Adult,Property Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Vandalism,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Vandalism,Total,Property Crimes,Columbia,12,4/29/2020,1
Fall River PD,2015,Weapons,Adult,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Weapons,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Fall River PD,2015,Weapons,Total,Society Crimes,Columbia,12,4/29/2020,0
Fennimore PD,2015, ,Adult,Grand total,Grant,12,4/29/2020,103
Fennimore PD,2015, ,Juvenile,Grand total,Grant,12,4/29/2020,15
Fennimore PD,2015, ,Total,Grand total,Grant,12,4/29/2020,118
Fennimore PD,2015,Aggravated Assault,Adult,Violent Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,Aggravated Assault,Juvenile,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Aggravated Assault,Total,Violent Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,All Other Offenses,Adult,Other Crimes,Grant,12,4/29/2020,17
Fennimore PD,2015,All Other Offenses,Juvenile,Other Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,All Other Offenses,Total,Other Crimes,Grant,12,4/29/2020,19
Fennimore PD,2015,Arson,Adult,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Arson,Juvenile,Property Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Arson,Total,Property Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Burglary,Adult,Property Crimes,Grant,12,4/29/2020,3
Fennimore PD,2015,Burglary,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Burglary,Total,Property Crimes,Grant,12,4/29/2020,3
Fennimore PD,2015,Curfew/Loitering Violations,Adult,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Curfew/Loitering Violations,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Curfew/Loitering Violations,Total,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Disorderly Conduct,Adult,Society Crimes,Grant,12,4/29/2020,19
Fennimore PD,2015,Disorderly Conduct,Juvenile,Society Crimes,Grant,12,4/29/2020,6
Fennimore PD,2015,Disorderly Conduct,Total,Society Crimes,Grant,12,4/29/2020,25
Fennimore PD,2015,Driving Under the Influence,Adult,Society Crimes,Grant,12,4/29/2020,16
Fennimore PD,2015,Driving Under the Influence,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Driving Under the Influence,Total,Society Crimes,Grant,12,4/29/2020,16
Fennimore PD,2015,Drug - Unknown,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug - Unknown,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug - Unknown,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Possession - Marijuana,Adult,Drug Crimes,Grant,12,4/29/2020,9
Fennimore PD,2015,Drug Possession - Marijuana,Juvenile,Drug Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Drug Possession - Marijuana,Total,Drug Crimes,Grant,12,4/29/2020,10
Fennimore PD,2015,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Possession - Other Dangerous,Adult,Drug Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Drug Possession - Other Dangerous,Total,Drug Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,Drug Possession - Synthetic,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Possession - Synthetic,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Possession - Synthetic,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Marijuana,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Marijuana,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Marijuana,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Other Dangerous,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Other Dangerous,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Synthetic,Adult,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Synthetic,Juvenile,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Drug Sale - Synthetic,Total,Drug Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Embezzlement,Adult,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Embezzlement,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Embezzlement,Total,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Forgery & Counterfeiting,Adult,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Forgery & Counterfeiting,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Forgery & Counterfeiting,Total,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Fraud,Adult,Property Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,Fraud,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Fraud,Total,Property Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,Gambling,Adult,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Gambling,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Gambling,Total,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Larceny Theft,Adult,Property Crimes,Grant,12,4/29/2020,14
Fennimore PD,2015,Larceny Theft,Juvenile,Property Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Larceny Theft,Total,Property Crimes,Grant,12,4/29/2020,15
Fennimore PD,2015,Liquor Laws,Adult,Society Crimes,Grant,12,4/29/2020,10
Fennimore PD,2015,Liquor Laws,Juvenile,Society Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Liquor Laws,Total,Society Crimes,Grant,12,4/29/2020,11
Fennimore PD,2015,Manslaughter by Negligence,Adult,Other Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Manslaughter by Negligence,Juvenile,Other Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Manslaughter by Negligence,Total,Other Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Motor Vehicle Theft,Adult,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Motor Vehicle Theft,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Motor Vehicle Theft,Total,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Offenses Against Family and Children,Adult,Other Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Offenses Against Family and Children,Juvenile,Other Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Offenses Against Family and Children,Total,Other Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Prostitution & Commercialized Vice,Adult,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Prostitution & Commercialized Vice,Total,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Rape - prior to 2017,Adult,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Rape - prior to 2017,Juvenile,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Rape - prior to 2017,Total,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Robbery,Adult,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Robbery,Juvenile,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Robbery,Total,Violent Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Sex Offenses - prior to 2017,Adult,Society Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Sex Offenses - prior to 2017,Total,Society Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Simple Assault,Adult,Other Crimes,Grant,12,4/29/2020,6
Fennimore PD,2015,Simple Assault,Juvenile,Other Crimes,Grant,12,4/29/2020,2
Fennimore PD,2015,Simple Assault,Total,Other Crimes,Grant,12,4/29/2020,8
Fennimore PD,2015,Stolen Property,Adult,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Stolen Property,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Stolen Property,Total,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Vagrancy Violations,Adult,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Vagrancy Violations,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Vagrancy Violations,Total,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Vandalism,Adult,Property Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Vandalism,Juvenile,Property Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Vandalism,Total,Property Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Weapons,Adult,Society Crimes,Grant,12,4/29/2020,1
Fennimore PD,2015,Weapons,Juvenile,Society Crimes,Grant,12,4/29/2020,0
Fennimore PD,2015,Weapons,Total,Society Crimes,Grant,12,4/29/2020,1
Fitchburg PD,2015, ,Adult,Grand total,Dane,12,4/29/2020,699
Fitchburg PD,2015, ,Juvenile,Grand total,Dane,12,4/29/2020,115
Fitchburg PD,2015, ,Total,Grand total,Dane,12,4/29/2020,814
Fitchburg PD,2015,Aggravated Assault,Adult,Violent Crimes,Dane,12,4/29/2020,24
Fitchburg PD,2015,Aggravated Assault,Juvenile,Violent Crimes,Dane,12,4/29/2020,7
Fitchburg PD,2015,Aggravated Assault,Total,Violent Crimes,Dane,12,4/29/2020,31
Fitchburg PD,2015,All Other Offenses,Adult,Other Crimes,Dane,12,4/29/2020,97
Fitchburg PD,2015,All Other Offenses,Juvenile,Other Crimes,Dane,12,4/29/2020,7
Fitchburg PD,2015,All Other Offenses,Total,Other Crimes,Dane,12,4/29/2020,104
Fitchburg PD,2015,Arson,Adult,Property Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Arson,Juvenile,Property Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Arson,Total,Property Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Burglary,Adult,Property Crimes,Dane,12,4/29/2020,9
Fitchburg PD,2015,Burglary,Juvenile,Property Crimes,Dane,12,4/29/2020,2
Fitchburg PD,2015,Burglary,Total,Property Crimes,Dane,12,4/29/2020,11
Fitchburg PD,2015,Curfew/Loitering Violations,Adult,Society Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Curfew/Loitering Violations,Juvenile,Society Crimes,Dane,12,4/29/2020,12
Fitchburg PD,2015,Curfew/Loitering Violations,Total,Society Crimes,Dane,12,4/29/2020,12
Fitchburg PD,2015,Disorderly Conduct,Adult,Society Crimes,Dane,12,4/29/2020,131
Fitchburg PD,2015,Disorderly Conduct,Juvenile,Society Crimes,Dane,12,4/29/2020,31
Fitchburg PD,2015,Disorderly Conduct,Total,Society Crimes,Dane,12,4/29/2020,162
Fitchburg PD,2015,Driving Under the Influence,Adult,Society Crimes,Dane,12,4/29/2020,135
Fitchburg PD,2015,Driving Under the Influence,Juvenile,Society Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Driving Under the Influence,Total,Society Crimes,Dane,12,4/29/2020,135
Fitchburg PD,2015,Drug - Unknown,Adult,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug - Unknown,Juvenile,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug - Unknown,Total,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Marijuana,Adult,Drug Crimes,Dane,12,4/29/2020,30
Fitchburg PD,2015,Drug Possession - Marijuana,Juvenile,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Marijuana,Total,Drug Crimes,Dane,12,4/29/2020,30
Fitchburg PD,2015,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Dane,12,4/29/2020,1
Fitchburg PD,2015,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Dane,12,4/29/2020,1
Fitchburg PD,2015,Drug Possession - Other Dangerous,Adult,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Other Dangerous,Total,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Synthetic,Adult,Drug Crimes,Dane,12,4/29/2020,8
Fitchburg PD,2015,Drug Possession - Synthetic,Juvenile,Drug Crimes,Dane,12,4/29/2020,0
Fitchburg PD,2015,Drug Possession - Synthetic,Total,Drug Crimes,Dane,12,4/29/2020,8
