AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Burlington PD,2017,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Offenses Against Family and Children,Adult,Other Crimes,Racine,12,4/29/2020,5
Burlington PD,2017,Offenses Against Family and Children,Juvenile,Other Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Offenses Against Family and Children,Total,Other Crimes,Racine,12,4/29/2020,5
Burlington PD,2017,Prostitution & Commercialized Vice,Adult,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Prostitution & Commercialized Vice,Total,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Rape - 2017,Adult,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Rape - 2017,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Rape - 2017,Total,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Robbery,Adult,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Robbery,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Robbery,Total,Violent Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Sex Offenses - 2017,Adult,Society Crimes,Racine,12,4/29/2020,3
Burlington PD,2017,Sex Offenses - 2017,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Sex Offenses - 2017,Total,Society Crimes,Racine,12,4/29/2020,3
Burlington PD,2017,Simple Assault,Adult,Other Crimes,Racine,12,4/29/2020,26
Burlington PD,2017,Simple Assault,Juvenile,Other Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Simple Assault,Total,Other Crimes,Racine,12,4/29/2020,26
Burlington PD,2017,Stolen Property,Adult,Property Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Stolen Property,Juvenile,Property Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Stolen Property,Total,Property Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Vagrancy Violations,Adult,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Vagrancy Violations,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Vagrancy Violations,Total,Society Crimes,Racine,12,4/29/2020,0
Burlington PD,2017,Vandalism,Adult,Property Crimes,Racine,12,4/29/2020,14
Burlington PD,2017,Vandalism,Juvenile,Property Crimes,Racine,12,4/29/2020,10
Burlington PD,2017,Vandalism,Total,Property Crimes,Racine,12,4/29/2020,24
Burlington PD,2017,Weapons,Adult,Society Crimes,Racine,12,4/29/2020,4
Burlington PD,2017,Weapons,Juvenile,Society Crimes,Racine,12,4/29/2020,1
Burlington PD,2017,Weapons,Total,Society Crimes,Racine,12,4/29/2020,5
Burnett Co SO,2017, ,Adult,Grand total,Burnett,12,4/29/2020,375
Burnett Co SO,2017, ,Juvenile,Grand total,Burnett,12,4/29/2020,45
Burnett Co SO,2017, ,Total,Grand total,Burnett,12,4/29/2020,420
Burnett Co SO,2017,Aggravated Assault,Adult,Violent Crimes,Burnett,12,4/29/2020,13
Burnett Co SO,2017,Aggravated Assault,Juvenile,Violent Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Aggravated Assault,Total,Violent Crimes,Burnett,12,4/29/2020,14
Burnett Co SO,2017,All Other Offenses,Adult,Other Crimes,Burnett,12,4/29/2020,158
Burnett Co SO,2017,All Other Offenses,Juvenile,Other Crimes,Burnett,12,4/29/2020,10
Burnett Co SO,2017,All Other Offenses,Total,Other Crimes,Burnett,12,4/29/2020,168
Burnett Co SO,2017,Arson,Adult,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Arson,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Arson,Total,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Burglary,Adult,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Burglary,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Burglary,Total,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Curfew/Loitering Violations,Adult,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Curfew/Loitering Violations,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Curfew/Loitering Violations,Total,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Disorderly Conduct,Adult,Society Crimes,Burnett,12,4/29/2020,54
Burnett Co SO,2017,Disorderly Conduct,Juvenile,Society Crimes,Burnett,12,4/29/2020,15
Burnett Co SO,2017,Disorderly Conduct,Total,Society Crimes,Burnett,12,4/29/2020,69
Burnett Co SO,2017,Driving Under the Influence,Adult,Society Crimes,Burnett,12,4/29/2020,39
Burnett Co SO,2017,Driving Under the Influence,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Driving Under the Influence,Total,Society Crimes,Burnett,12,4/29/2020,39
Burnett Co SO,2017,Drug - Unknown,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug - Unknown,Juvenile,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug - Unknown,Total,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Possession - Marijuana,Adult,Drug Crimes,Burnett,12,4/29/2020,23
Burnett Co SO,2017,Drug Possession - Marijuana,Juvenile,Drug Crimes,Burnett,12,4/29/2020,3
Burnett Co SO,2017,Drug Possession - Marijuana,Total,Drug Crimes,Burnett,12,4/29/2020,26
Burnett Co SO,2017,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Possession - Other Dangerous,Adult,Drug Crimes,Burnett,12,4/29/2020,30
Burnett Co SO,2017,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Drug Possession - Other Dangerous,Total,Drug Crimes,Burnett,12,4/29/2020,31
Burnett Co SO,2017,Drug Possession - Synthetic,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Possession - Synthetic,Juvenile,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Possession - Synthetic,Total,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Marijuana,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Marijuana,Juvenile,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Marijuana,Total,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Other Dangerous,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Drug Sale - Other Dangerous,Total,Drug Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Drug Sale - Synthetic,Adult,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Synthetic,Juvenile,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Drug Sale - Synthetic,Total,Drug Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Embezzlement,Adult,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Embezzlement,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Embezzlement,Total,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Forgery & Counterfeiting,Adult,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Forgery & Counterfeiting,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Forgery & Counterfeiting,Total,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Fraud,Adult,Property Crimes,Burnett,12,4/29/2020,2
Burnett Co SO,2017,Fraud,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Fraud,Total,Property Crimes,Burnett,12,4/29/2020,2
Burnett Co SO,2017,Gambling,Adult,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Gambling,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Gambling,Total,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Larceny Theft,Adult,Property Crimes,Burnett,12,4/29/2020,10
Burnett Co SO,2017,Larceny Theft,Juvenile,Property Crimes,Burnett,12,4/29/2020,2
Burnett Co SO,2017,Larceny Theft,Total,Property Crimes,Burnett,12,4/29/2020,12
Burnett Co SO,2017,Liquor Laws,Adult,Society Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Liquor Laws,Juvenile,Society Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Liquor Laws,Total,Society Crimes,Burnett,12,4/29/2020,2
Burnett Co SO,2017,Manslaughter by Negligence,Adult,Other Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Manslaughter by Negligence,Juvenile,Other Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Manslaughter by Negligence,Total,Other Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Motor Vehicle Theft,Adult,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Motor Vehicle Theft,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Motor Vehicle Theft,Total,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Offenses Against Family and Children,Adult,Other Crimes,Burnett,12,4/29/2020,2
Burnett Co SO,2017,Offenses Against Family and Children,Juvenile,Other Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Offenses Against Family and Children,Total,Other Crimes,Burnett,12,4/29/2020,2
Burnett Co SO,2017,Prostitution & Commercialized Vice,Adult,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Prostitution & Commercialized Vice,Total,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Rape - 2017,Adult,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Rape - 2017,Juvenile,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Rape - 2017,Total,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Robbery,Adult,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Robbery,Juvenile,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Robbery,Total,Violent Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Sex Offenses - 2017,Adult,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Sex Offenses - 2017,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Sex Offenses - 2017,Total,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Simple Assault,Adult,Other Crimes,Burnett,12,4/29/2020,24
Burnett Co SO,2017,Simple Assault,Juvenile,Other Crimes,Burnett,12,4/29/2020,5
Burnett Co SO,2017,Simple Assault,Total,Other Crimes,Burnett,12,4/29/2020,29
Burnett Co SO,2017,Stolen Property,Adult,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Stolen Property,Juvenile,Property Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Stolen Property,Total,Property Crimes,Burnett,12,4/29/2020,1
Burnett Co SO,2017,Vagrancy Violations,Adult,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Vagrancy Violations,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Vagrancy Violations,Total,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Vandalism,Adult,Property Crimes,Burnett,12,4/29/2020,12
Burnett Co SO,2017,Vandalism,Juvenile,Property Crimes,Burnett,12,4/29/2020,6
Burnett Co SO,2017,Vandalism,Total,Property Crimes,Burnett,12,4/29/2020,18
Burnett Co SO,2017,Weapons,Adult,Society Crimes,Burnett,12,4/29/2020,3
Burnett Co SO,2017,Weapons,Juvenile,Society Crimes,Burnett,12,4/29/2020,0
Burnett Co SO,2017,Weapons,Total,Society Crimes,Burnett,12,4/29/2020,3
Butler PD,2017, ,Adult,Grand total,Waukesha,12,4/29/2020,84
Butler PD,2017, ,Juvenile,Grand total,Waukesha,12,4/29/2020,5
Butler PD,2017, ,Total,Grand total,Waukesha,12,4/29/2020,89
Butler PD,2017,Aggravated Assault,Adult,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Aggravated Assault,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Aggravated Assault,Total,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,All Other Offenses,Adult,Other Crimes,Waukesha,12,4/29/2020,14
Butler PD,2017,All Other Offenses,Juvenile,Other Crimes,Waukesha,12,4/29/2020,1
Butler PD,2017,All Other Offenses,Total,Other Crimes,Waukesha,12,4/29/2020,15
Butler PD,2017,Arson,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Arson,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Arson,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Burglary,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Burglary,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Burglary,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Curfew/Loitering Violations,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Curfew/Loitering Violations,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Curfew/Loitering Violations,Total,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Disorderly Conduct,Adult,Society Crimes,Waukesha,12,4/29/2020,11
Butler PD,2017,Disorderly Conduct,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Disorderly Conduct,Total,Society Crimes,Waukesha,12,4/29/2020,11
Butler PD,2017,Driving Under the Influence,Adult,Society Crimes,Waukesha,12,4/29/2020,17
Butler PD,2017,Driving Under the Influence,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Driving Under the Influence,Total,Society Crimes,Waukesha,12,4/29/2020,17
Butler PD,2017,Drug - Unknown,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug - Unknown,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug - Unknown,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Marijuana,Adult,Drug Crimes,Waukesha,12,4/29/2020,5
Butler PD,2017,Drug Possession - Marijuana,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Marijuana,Total,Drug Crimes,Waukesha,12,4/29/2020,5
Butler PD,2017,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Other Dangerous,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Other Dangerous,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Synthetic,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Synthetic,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Possession - Synthetic,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Marijuana,Adult,Drug Crimes,Waukesha,12,4/29/2020,6
Butler PD,2017,Drug Sale - Marijuana,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Marijuana,Total,Drug Crimes,Waukesha,12,4/29/2020,6
Butler PD,2017,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Other Dangerous,Adult,Drug Crimes,Waukesha,12,4/29/2020,1
Butler PD,2017,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Other Dangerous,Total,Drug Crimes,Waukesha,12,4/29/2020,1
Butler PD,2017,Drug Sale - Synthetic,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Synthetic,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Drug Sale - Synthetic,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Embezzlement,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Embezzlement,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Embezzlement,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Forgery & Counterfeiting,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Forgery & Counterfeiting,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Forgery & Counterfeiting,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Fraud,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Fraud,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Fraud,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Gambling,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Gambling,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Gambling,Total,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Larceny Theft,Adult,Property Crimes,Waukesha,12,4/29/2020,16
Butler PD,2017,Larceny Theft,Juvenile,Property Crimes,Waukesha,12,4/29/2020,3
Butler PD,2017,Larceny Theft,Total,Property Crimes,Waukesha,12,4/29/2020,19
Butler PD,2017,Liquor Laws,Adult,Society Crimes,Waukesha,12,4/29/2020,3
Butler PD,2017,Liquor Laws,Juvenile,Society Crimes,Waukesha,12,4/29/2020,1
Butler PD,2017,Liquor Laws,Total,Society Crimes,Waukesha,12,4/29/2020,4
Butler PD,2017,Manslaughter by Negligence,Adult,Other Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Manslaughter by Negligence,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Manslaughter by Negligence,Total,Other Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Motor Vehicle Theft,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Motor Vehicle Theft,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Motor Vehicle Theft,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Offenses Against Family and Children,Adult,Other Crimes,Waukesha,12,4/29/2020,6
Butler PD,2017,Offenses Against Family and Children,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Offenses Against Family and Children,Total,Other Crimes,Waukesha,12,4/29/2020,6
Butler PD,2017,Prostitution & Commercialized Vice,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Prostitution & Commercialized Vice,Total,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Rape - 2017,Adult,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Rape - 2017,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Rape - 2017,Total,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Robbery,Adult,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Robbery,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Robbery,Total,Violent Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Sex Offenses - 2017,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Sex Offenses - 2017,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Sex Offenses - 2017,Total,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Simple Assault,Adult,Other Crimes,Waukesha,12,4/29/2020,2
Butler PD,2017,Simple Assault,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Simple Assault,Total,Other Crimes,Waukesha,12,4/29/2020,2
Butler PD,2017,Stolen Property,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Stolen Property,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Stolen Property,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Vagrancy Violations,Adult,Society Crimes,Waukesha,12,4/29/2020,1
Butler PD,2017,Vagrancy Violations,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Vagrancy Violations,Total,Society Crimes,Waukesha,12,4/29/2020,1
Butler PD,2017,Vandalism,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Vandalism,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Vandalism,Total,Property Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Weapons,Adult,Society Crimes,Waukesha,12,4/29/2020,2
Butler PD,2017,Weapons,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Butler PD,2017,Weapons,Total,Society Crimes,Waukesha,12,4/29/2020,2
Caledonia PD,2017, ,Adult,Grand total,Racine,12,4/29/2020,459
Caledonia PD,2017, ,Juvenile,Grand total,Racine,12,4/29/2020,79
Caledonia PD,2017, ,Total,Grand total,Racine,12,4/29/2020,538
Caledonia PD,2017,Aggravated Assault,Adult,Violent Crimes,Racine,12,4/29/2020,19
Caledonia PD,2017,Aggravated Assault,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Aggravated Assault,Total,Violent Crimes,Racine,12,4/29/2020,19
Caledonia PD,2017,All Other Offenses,Adult,Other Crimes,Racine,12,4/29/2020,82
Caledonia PD,2017,All Other Offenses,Juvenile,Other Crimes,Racine,12,4/29/2020,1
Caledonia PD,2017,All Other Offenses,Total,Other Crimes,Racine,12,4/29/2020,83
Caledonia PD,2017,Arson,Adult,Property Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Arson,Juvenile,Property Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Arson,Total,Property Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Burglary,Adult,Property Crimes,Racine,12,4/29/2020,10
Caledonia PD,2017,Burglary,Juvenile,Property Crimes,Racine,12,4/29/2020,1
Caledonia PD,2017,Burglary,Total,Property Crimes,Racine,12,4/29/2020,11
Caledonia PD,2017,Curfew/Loitering Violations,Adult,Society Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Curfew/Loitering Violations,Juvenile,Society Crimes,Racine,12,4/29/2020,6
Caledonia PD,2017,Curfew/Loitering Violations,Total,Society Crimes,Racine,12,4/29/2020,6
Caledonia PD,2017,Disorderly Conduct,Adult,Society Crimes,Racine,12,4/29/2020,46
Caledonia PD,2017,Disorderly Conduct,Juvenile,Society Crimes,Racine,12,4/29/2020,8
Caledonia PD,2017,Disorderly Conduct,Total,Society Crimes,Racine,12,4/29/2020,54
Caledonia PD,2017,Driving Under the Influence,Adult,Society Crimes,Racine,12,4/29/2020,77
Caledonia PD,2017,Driving Under the Influence,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Driving Under the Influence,Total,Society Crimes,Racine,12,4/29/2020,77
Caledonia PD,2017,Drug - Unknown,Adult,Drug Crimes,Racine,12,4/29/2020,10
Caledonia PD,2017,Drug - Unknown,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Drug - Unknown,Total,Drug Crimes,Racine,12,4/29/2020,10
Caledonia PD,2017,Drug Possession - Marijuana,Adult,Drug Crimes,Racine,12,4/29/2020,64
Caledonia PD,2017,Drug Possession - Marijuana,Juvenile,Drug Crimes,Racine,12,4/29/2020,5
Caledonia PD,2017,Drug Possession - Marijuana,Total,Drug Crimes,Racine,12,4/29/2020,69
Caledonia PD,2017,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Racine,12,4/29/2020,15
Caledonia PD,2017,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Racine,12,4/29/2020,1
Caledonia PD,2017,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Racine,12,4/29/2020,16
Caledonia PD,2017,Drug Possession - Other Dangerous,Adult,Drug Crimes,Racine,12,4/29/2020,6
Caledonia PD,2017,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Caledonia PD,2017,Drug Possession - Other Dangerous,Total,Drug Crimes,Racine,12,4/29/2020,6
Caledonia PD,2017,Drug Possession - Synthetic,Adult,Drug Crimes,Racine,12,4/29/2020,8
Caledonia PD,2017,Drug Possession - Synthetic,Juvenile,Drug Crimes,Racine,12,4/29/2020,1
Caledonia PD,2017,Drug Possession - Synthetic,Total,Drug Crimes,Racine,12,4/29/2020,9
Caledonia PD,2017,Drug Sale - Marijuana,Adult,Drug Crimes,Racine,12,4/29/2020,6
